crf,filesize,bitrate,vmaf
63,200586,30438.321172498385,73.670939
62,253352,38445.40269856726,77.044913
61,302161,45852.021396325195,79.47522
60,345300,52398.23467671569,81.256312
59,391976,59481.1770507973,82.920173
58,433028,65710.69436892222,84.154069
56,527676,80073.24321248372,86.577723
55,574413,87165.44215278393,87.645645
54,631178,95779.35988062569,88.697476
52,741929,112585.4904589082,90.619832
50,869710,131975.8722290368,92.149485
49,942927,143086.33139012888,92.886949
48,1018625,154573.2748264394,93.522672
47,1102212,167257.350244692,94.19877
46,1179818,179033.8269325611,94.799932
45,1279524,194163.91203732978,95.427225
44,1379701,209365.46997306493,95.924689
43,1494000,226709.9988618976,96.410137
42,1619535,245759.55689879743,96.831865
41,1750078,265569.06384754484,97.221398
40,1896394,287772.07602524053,97.560594
39,2048819,310902.1105476802,97.766525
38,2221553,337113.974632962,97.943132
36,2604283,395192.0990402003,98.114982
34,3075278,466664.1712717662,98.261244
33,3316868,503324.7259070044,98.302892
30,4181362,634509.085850858,98.408738
26,5453318,827524.5766891337,98.46878
23,6616806,1004080.3753208816,98.523475
18,8342665,1265974.2788856714,98.569187
16,9189814,1394526.5873367141,98.583886
13,11007388,1670337.9658316367,98.608274
6,18932606,2872965.9201557934,98.662925
3,25321716,3842494.1134814555,98.671955
