crf,filesize,bitrate,vmaf
63,29190,7069.294342021615,82.696869
62,36776,8906.487451941997,86.841426
61,43295,10485.272303454121,88.499853
60,48706,11795.71943208307,89.744423
59,53814,13032.785396421761,90.744997
58,59079,14307.87394423758,91.573092
56,68894,16684.89086670905,92.542717
53,82927,20083.431719795357,93.406772
51,92402,22378.106741743104,93.949874
46,118072,28594.920231283868,94.848119
42,146774,35546.02972784791,95.298373
41,155122,37567.76556776557,95.402299
36,204701,49574.909938546305,95.865584
34,232713,56358.913813459265,96.055514
33,246506,59699.33097205824,96.121073
31,280900,68028.94075621347,96.270543
29,316733,76707.05052523235,96.401219
26,375593,90961.88659825023,96.547506
22,500931,121316.50168013806,96.834268
19,585113,141703.87188569005,96.973274
18,597417,144683.67995640726,96.990486
13,827450,200393.54584809128,97.198281
12,893582,216409.5298640753,97.256208
11,961673,232899.94853631218,97.298538
10,1036911,251121.24239396965,97.333101
9,1146790,277731.9650046923,97.382608
8,1304384,315898.4046256773,97.453318
7,1562824,378487.93630611815,97.546257
1,3243260,785459.3890957527,97.620881
