crf,filesize,bitrate,vmaf
63,19387,7878.358929206386,87.497119
62,24179,9825.699724004808,90.089023
61,28006,11380.890296144535,91.775296
60,31024,12607.32487851132,92.589297
58,37740,15336.52787890076,93.800585
56,42798,17391.963968235155,94.556711
53,51809,21053.793663963155,95.035448
51,57404,23327.45220880814,95.323148
48,65212,26500.414839397894,95.680941
45,77122,31340.320696252897,96.101714
41,93445,37973.55187185695,96.402656
36,121732,49468.633061853405,96.635397
8,353080,143482.28043143297,96.920996
5,580839,236037.45407135237,97.075041
1,922437,374853.75641307846,97.133449
