crf,filesize,bitrate,vmaf
63,21093,8571.631758072435,90.96453
62,25172,10229.228398719923,92.736861
61,28661,11647.064799607173,93.739655
60,31360,12743.866303188335,94.382449
59,34063,13842.293299920419,94.973136
58,36679,14905.365820620058,95.341558
57,38872,15796.542440610237,95.556464
55,43330,17608.154557307098,95.881482
50,53303,21660.91535583061,96.192051
48,57938,23544.455544455544,96.31785
46,63741,25902.639733148208,96.421306
40,84716,34426.3194432686,96.762798
38,93956,38181.20862188658,96.89177
36,101071,41072.55456407999,96.952155
19,249715,101477.50554530215,97.185704
2,595052,241813.2376098478,97.193533
