crf,filesize,bitrate,vmaf
63,41269,9700.652288887582,85.955807
62,50722,11922.665569724391,88.257232
60,65057,15292.237174590116,90.636289
59,70546,16582.47634718223,91.405715
57,81345,19120.879120879123,92.243568
55,91774,21572.31004289828,92.937585
53,102402,24070.517717576542,93.450969
51,112971,26554.856907798083,93.913486
48,132512,31148.14597167539,94.496638
46,146701,34483.39895398719,94.856864
43,173279,40730.79861315155,95.27505
42,185065,43501.20467767527,95.43836
40,211077,49615.560909678556,95.789312
38,239866,56382.67614738202,96.011259
35,280642,65967.44432038549,96.242838
32,350212,82320.50302638538,96.460627
27,475386,111743.78562613858,96.653329
23,598950,140788.6231415643,96.7437
19,719809,169197.62590350825,96.819334
17,752447,176869.48345771874,96.83606
15,799829,188007.05177175766,96.851286
8,1215420,285695.48098959867,96.934551
6,1735469,407937.70934947405,97.028346
2,2732816,642373.1562555092,97.079183
1,2752873,647087.7357936181,97.079989
