crf,filesize,bitrate,vmaf
63,11733,25573.699028244486,63.917784
62,14567,31750.794659885567,69.742905
61,17457,38049.95004995005,73.700176
59,21798,47511.76096630642,77.884748
58,23611,51463.44564526383,79.473051
56,27546,60040.32331305058,82.370239
51,36552,79670.1480337844,86.558548
50,38566,84059.94005994005,87.381435
48,42692,93053.12868949233,88.537446
44,51756,112809.37244573608,90.534236
42,57650,125656.16201979839,91.600245
34,87648,191040.95904095905,94.345073
31,100823,219757.69684860593,94.884033
29,114850,250331.48669512302,95.186206
27,127283,277430.93270366,95.436486
20,184189,401465.4436472618,96.2436
19,193283,421287.07655980386,96.297965
18,202612,441620.9245300155,96.347891
9,367120,800188.9020070839,96.878931
7,432418,942514.9396058486,97.01834
5,506039,1102982.1088002906,97.108806
4,628359,1369595.4954136773,97.245804
2,747378,1629013.8951957133,97.367485
