crf,filesize,bitrate,vmaf
63,17587,11712.953712953713,86.461544
62,21871,14566.100566100567,89.899969
61,25529,17002.331002331,91.865999
57,35127,23394.605394605394,94.220465
55,39394,26236.43023643024,94.807237
54,41948,27937.395937395937,95.101904
52,45545,30333.00033300033,95.407341
50,49764,33142.857142857145,95.682072
44,64375,42873.792873792874,96.086054
40,78032,51969.36396936397,96.33202
38,86162,57383.94938394938,96.465638
32,113002,75259.40725940726,96.768565
27,142194,94701.2987012987,96.902628
12,244460,162810.52281052282,97.135835
1,535197,356441.55844155845,97.16697
