crf,filesize,bitrate,vmaf
63,40547,38886.23376623377,78.036999
62,50765,48685.71428571428,82.007522
61,59314,56884.555444555444,84.66225
59,72450,69482.51748251748,87.278705
58,78106,74906.85314685314,88.219873
57,84414,80956.48351648351,89.036414
56,91420,87675.52447552448,89.927905
55,96358,92411.26873126873,90.472367
54,102480,98282.51748251748,91.006777
53,107712,103300.21978021976,91.43948
52,113799,109137.9020979021,91.905014
50,124709,119601.03896103894,92.591815
46,151524,145317.72227772226,93.716417
45,160289,153723.7162837163,94.030769
44,167149,160302.73726273727,94.233321
43,176915,169668.73126873127,94.477188
41,195754,187736.1038961039,94.894238
37,243976,233982.97702297705,95.491765
33,298120,285909.2907092907,96.053499
31,333196,319548.6113886114,96.258281
29,370887,355695.8241758242,96.410587
27,411088,394250.2297702298,96.559541
26,440309,422274.36563436565,96.643276
24,492236,472074.48551448545,96.732056
23,523610,502163.43656343664,96.781168
22,536582,514604.11588411586,96.801185
17,649684,623073.5664335664,96.934341
11,791088,758685.7942057942,97.000795
9,873487,837709.8101898103,97.01869
1,1690930,1621671.128871129,97.148426
