crf,filesize,bitrate,vmaf
63,24974,17107.920650777793,74.503636
62,31281,21428.400171257315,79.030079
61,36501,25004.252889967178,81.824204
60,40498,27742.314828029113,83.291934
59,45002,30827.686599115168,84.861139
56,56082,38417.810760667904,87.526842
55,59509,40765.40602254888,88.113008
54,63443,43460.31111745397,88.768387
50,77358,52992.493221064644,90.368246
48,85494,58565.891251605535,91.074527
45,98911,67756.92878550022,92.073178
43,111848,76619.15227629514,92.780933
41,125685,86097.9020979021,93.239649
40,131462,90055.31611245897,93.41832
38,145048,99362.12359069502,93.820084
35,171666,117596.23233908947,94.353096
34,182972,125341.17311260168,94.54467
32,203964,139721.3072641644,94.836129
28,260374,178363.80762095048,95.317128
24,336235,230330.81204509776,95.737689
20,389069,266523.64778079063,96.01782
17,468033,320616.2979877265,96.25962
13,573072,392571.0860568003,96.470731
9,823358,564024.3185386042,96.755179
6,1073056,735074.7538176109,96.874032
5,1203446,824395.7185671472,96.935709
3,1335555,914894.2486085342,96.982551
2,1407467,964156.0724989297,96.98637
