crf,filesize,bitrate,vmaf
63,22413,5022.1927605105175,68.142764
62,27221,6099.545314498585,74.019322
60,40688,9117.163210621156,86.354398
59,47430,10627.876796101096,89.132726
58,52749,11819.73167019896,90.516303
54,57639,12915.458373402298,91.487428
51,75389,16892.789453537116,94.518374
48,93770,21011.511852633346,95.837685
46,99669,22333.330221180688,96.089397
43,120745,27055.93471948612,96.645303
39,138543,31044.021399161586,97.014427
37,158229,35455.16166076913,97.209204
34,184176,41269.235437459734,97.442211
30,236329,52955.41841336234,97.727003
29,275722,61782.40451137647,97.858384
22,322431,72248.72323937745,97.907047
16,412543,92440.56877701738,97.959736
13,511875,114698.38572642312,98.013359
12,548556,122917.68045039073,98.029079
7,1012238,226817.22016301454,98.107898
5,1528568,342513.85997180385,98.148629
3,2129860,477248.359117518,98.185249
2,2388662,535239.4147908166,98.192374
