crf,filesize,bitrate,vmaf
63,11281,5754.755882415458,89.002924
62,13705,6991.30656577465,91.56627
60,17767,9063.447191106767,93.749225
59,19628,10012.795714923373,94.148442
58,21265,10847.875528726592,94.463673
56,24371,12432.333623822986,95.03669
54,27439,13997.406848470679,95.516915
53,29104,14846.77025102557,95.694665
52,30770,15696.643781750165,95.852418
43,48830,24909.558526579804,96.397842
39,62474,31869.747274002595,96.656685
35,82495,42083.0233596191,96.819887
33,91228,46537.97266563224,96.851127
11,273031,139280.80430208088,97.093436
5,385807,196811.01876846558,97.149993
4,472451,241010.56390418092,97.176426
2,591961,301975.98146534315,97.182255
