crf,filesize,bitrate,vmaf
63,63873,4464.783030380698,88.903785
62,77516,5418.441616692345,90.287952
61,87854,6141.077581310817,91.316643
60,98365,6875.806409334106,92.046427
58,115425,8068.316523127019,93.005712
56,132934,9292.212161016827,93.662902
55,140326,9808.91994303073,93.828735
54,148160,10356.523942529773,93.976606
50,181607,12694.500834442524,94.474537
46,223324,15610.558537672241,94.975759
45,234575,16397.01406465255,95.096509
42,273720,19133.28653853435,95.460429
40,305782,21374.450622264034,95.642178
38,340564,23805.74527513303,95.82858
37,359326,25117.226796527088,95.897657
36,383717,26822.180734717178,95.985602
35,404689,28288.14334353693,96.052467
34,428051,29921.169209798943,96.119719
33,459762,32137.798061996313,96.195071
32,490230,34267.540040134794,96.255475
31,526392,36795.29799646418,96.316221
30,562598,39326.131594353166,96.373666
28,635740,44438.826479642805,96.474087
27,674293,47133.71759435899,96.523447
23,846381,59162.83133775845,96.652903
22,926330,64751.34195250813,96.690742
20,987530,69029.27975814273,96.710753
17,1154020,80667.08801402678,96.759658
14,1325310,92640.42080368611,96.807916
12,1487318,103964.93302615752,96.824426
10,1768358,123609.89447869916,96.849536
5,4551836,318177.63577530347,96.954968
1,6433461,449705.0005388198,96.995845
