crf,filesize,bitrate,vmaf
63,141280,21853.759144081723,57.824225
62,177830,27507.46028165383,62.604255
60,235382,36409.835325964355,69.443543
59,261836,40501.846540556224,71.856502
58,285099,44100.26102929329,73.71336
57,315455,48795.849311978345,75.881568
56,341249,52785.76906964003,77.624628
55,367370,56826.270503689855,79.034727
54,392931,60780.14888337469,80.411029
53,420357,65022.51297090007,81.712809
52,450676,69712.37794463601,83.038969
51,480512,74327.53053398215,84.311759
49,548332,84818.20115368503,86.529503
48,586785,90766.26599207244,87.717976
47,625320,96727.0149205633,88.836972
46,669561,103570.39089942316,89.846063
45,718804,111187.49637459313,90.856549
44,770784,119227.97202797203,91.796448
43,821796,127118.71354452,92.642642
42,878894,135950.86204118462,93.529309
41,938958,145241.8033579324,94.338306
40,1003310,155196.02977667496,95.105886
39,1074495,166207.212142696,95.87281
38,1148034,177582.52070510134,96.458477
37,1228840,190081.9180819181,97.07483
36,1307065,202182.0759885276,97.665833
35,1394009,215630.92391479487,98.02295
34,1514707,234300.97644291195,98.488885
32,1710825,264637.29818568524,99.057664
31,1852036,286480.384131997,99.322627
30,1967075,304275.0797589507,99.46531
28,2237619,346123.9147948826,99.71585
27,2369496,366523.1800457607,99.796872
26,2478453,383377.08742870035,99.840161
25,2649003,409758.44800360926,99.874341
24,2832086,438078.4634720118,99.906102
20,3444202,532763.0305178693,99.953502
18,3847513,595148.7995875092,99.959688
16,4356588,673894.5699461829,99.964929
14,5023385,777037.4141987045,99.970014
12,5967962,923148.3870967742,99.97461
11,6606796,1021965.8019399956,99.9766
10,7004258,1083446.8241435983,99.977223
9,7938654,1227982.9589765074,99.978472
8,9017585,1394876.3494569946,99.979307
6,12108870,1873048.757693919,99.979983
4,15275493,2362874.7510553966,99.980617
2,17977682,2780860.2236473206,99.980866
