crf,filesize,bitrate,vmaf
63,147647,20113.56824993189,57.707691
62,184232,25097.448006538914,62.857337
61,217643,29648.94196712378,67.505028
60,247287,33687.26727817637,71.037692
59,275263,37498.365271092545,74.286176
58,300300,40909.09090909091,76.273391
57,331034,45095.904095904094,78.704935
56,357357,48681.818181818184,80.654521
55,385231,52479.02097902098,82.362882
53,439695,59898.510580328766,85.215816
51,502285,68424.9841068023,87.828877
49,569634,77599.76387249114,90.105749
48,607310,82732.26773226773,91.093668
47,650598,88629.279811098,92.097482
46,691658,94222.77722277722,93.017813
45,735858,100244.02869857415,93.868433
44,787975,107343.7925710653,94.619845
43,836823,113998.22904368358,95.291257
42,894233,121819.04459177186,95.91837
41,952106,129702.93343020616,96.426925
40,1014591,138215.10307873946,96.759137
38,1155183,157367.58695849607,97.392219
36,1313983,179000.4995004995,97.83111
35,1399675,190674.0986286441,98.046028
34,1514555,206323.9033693579,98.306049
32,1705835,232381.48215420943,98.63822
30,1945691,265056.44355644356,98.898862
27,2299704,313282.7172827173,99.154389
24,2718024,370269.36699663976,99.324093
23,2863752,390121.51484878757,99.375592
20,3226878,439589.22895286535,99.440269
19,3420321,465941.4676232858,99.471974
17,3791069,516447.5070384161,99.510756
14,4526699,616660.4758877486,99.565362
13,4905550,668270.3659976388,99.58851
10,6131584,835289.801107983,99.646157
9,7062560,962114.2493869767,99.668986
8,8067366,1098996.3672690943,99.680843
