crf,filesize,bitrate,vmaf
63,32738,31397.082917082917,81.352988
62,40958,39280.3996003996,85.301902
61,47215,45281.118881118884,87.704685
59,58426,56032.92707292707,89.926984
57,66714,63981.45854145854,91.420407
55,75555,72460.33966033965,92.38056
53,84101,80656.3036963037,93.237402
51,93543,89711.56843156843,94.017041
46,115802,111058.86113886113,94.884293
45,120900,115948.05194805194,95.068672
44,126617,121430.88911088911,95.266374
40,150844,144665.57442557442,95.765427
38,168692,161782.53746253747,96.011123
36,187220,179551.64835164836,96.184801
32,226538,217259.22077922078,96.415171
31,236062,226393.12687312686,96.464462
28,280683,269186.4935064935,96.616585
24,350865,336493.9060939061,96.767642
19,424641,407248.11188811186,96.911346
18,466939,447813.6263736264,96.960437
16,510641,489725.63436563435,97.010767
10,576433,552822.8571428572,97.06316
5,832140,798056.3436563436,97.200912
2,1150065,1102959.4405594405,97.213597
