crf,filesize,bitrate,vmaf
63,10722,32133.866133866133,64.277178
62,13347,40000.999000999,67.957929
59,19031,57035.96403596403,74.060952
58,20458,61312.68731268731,75.080924
51,30256,90677.32267732268,81.265394
45,41359,123953.04695304696,86.313793
43,45190,135434.56543456545,87.623313
42,48096,144143.85614385613,88.3564
38,59806,179238.76123876125,90.297511
37,62876,188439.56043956045,90.702642
33,79477,238192.8071928072,92.214191
29,98558,295378.6213786214,93.193106
26,118838,356157.8421578422,94.011124
23,147762,442843.15684315684,94.729797
20,169754,508753.24675324676,95.11994
18,186572,559156.8431568432,95.353038
17,198097,593697.3026973027,95.500109
12,283095,848436.5634365635,96.001492
10,334919,1003753.2467532468,96.190658
7,447631,1341551.4485514485,96.507465
5,537343,1610418.5814185813,96.680861
3,698735,2094110.889110889,96.809983
1,907964,2721170.829170829,96.914194
