crf,filesize,bitrate,vmaf
63,34068,9497.85098622308,70.992856
62,43090,12013.103175893873,75.781105
61,51154,14261.27361011082,79.059248
60,57780,16108.542620170529,81.270993
59,64672,18029.97002997003,82.832542
56,83130,23175.893873568293,86.401905
55,89446,24936.737680923725,87.378808
53,101690,28350.254396766024,88.740543
51,115274,32137.35102107195,89.932685
48,137036,38204.40025091188,91.384045
47,147195,41036.637780823825,91.890185
46,155353,43311.01456682852,92.296218
45,164323,45811.769625723115,92.735439
42,197216,54982.041214599354,93.815629
41,208700,58183.676788327946,94.102833
39,236612,65965.29052343006,94.672365
37,268446,74840.32246822945,95.194569
36,283815,79125.06098552611,95.370186
34,328946,91707.17654438585,95.750693
30,423152,117970.95927328484,96.090827
27,507420,141464.11727807077,96.316549
24,603828,168341.79773714658,96.522541
23,639619,178320.00557581955,96.587905
20,725924,202381.06079966546,96.744391
18,824793,229944.8458518226,96.855499
12,1161632,323852.5195734498,97.093611
9,1442175,402065.37648398115,97.202346
7,1899538,529574.0538531237,97.297669
4,2700165,752781.6369676836,97.381448
1,3340329,931253.5836256766,97.434457
