crf,filesize,bitrate,vmaf
63,32566,33947.96507839986,61.64756
62,40078,41778.7429961343,65.346044
61,47662,49684.576293271944,68.796275
59,58468,60949.137818703035,72.45799
58,63019,65693.26325848066,73.853314
57,68203,71097.25057551144,75.34488
56,72893,75986.27459497025,76.398665
54,84199,87772.0540329236,78.604397
52,93781,97760.67410850018,80.256801
48,117559,122547.71315640879,83.654628
46,131611,137196.0213699344,85.271757
45,140351,146306.9104808235,86.193486
44,150250,156625.98271293924,87.097547
43,159000,165747.2961820788,87.827339
41,180553,188214.91551926336,89.249861
39,202097,210673.1529340225,90.524428
36,245591,256012.8567085089,91.965936
34,281292,293228.85809842334,92.87954
32,313685,326996.4817790905,93.460239
30,355552,370640.1424662294,94.053678
28,392883,409555.3142509665,94.470848
27,416729,434413.2389349781,94.728102
25,473165,493244.14715719066,95.11367
24,512866,534629.8918472831,95.313813
15,816356,850998.7403900449,95.884568
13,920005,959046.1712200842,96.076727
11,1043602,1087888.1118881118,96.278074
9,1242111,1294821.0050818746,96.490563
7,1522618,1587231.551057638,96.688539
6,1733558,1807122.9639925293,96.771952
3,2507937,2614363.3757546805,96.967388
1,2782766,2900854.9711158406,97.020307
