crf,filesize,bitrate,vmaf
63,58792,7155.321835524882,74.373347
62,72666,8843.866793105371,79.06584
61,83576,10171.676039696344,81.622794
59,104004,12657.880190875116,84.808213
58,113340,13794.12465706882,85.824777
57,124349,15133.982768500535,86.95905
55,141035,17164.764169840313,88.529042
53,159697,19436.0360451731,89.703508
52,168791,20542.82773064499,90.250606
51,179099,21797.370142547807,90.801485
49,200406,24390.553608827722,91.712042
47,224883,27369.544161422335,92.643559
46,237431,28896.707353560145,93.05774
45,253141,30808.703986368957,93.411227
44,269775,32833.15669102471,93.768016
43,287943,35044.30594785925,94.122142
41,323446,39365.22360887843,94.683348
40,346697,42195.00296657657,95.007305
37,421133,51254.28885834977,95.778804
36,448297,54560.302641520924,95.950341
34,515988,62798.683549952584,96.336718
32,590784,71901.78349569211,96.639468
31,636103,77417.3643615268,96.770827
28,762939,92854.02921951145,97.103571
20,1198608,145877.43221245758,97.634066
18,1345976,163812.9586149891,97.78063
14,1749384,212910.01384402398,97.914357
8,3205908,390177.2947864319,98.135316
7,3600896,438249.58797547634,98.185281
1,7167702,872350.2284517513,98.235124
