crf,filesize,bitrate,vmaf
63,73272,14887.8917692477,79.163987
62,92047,18702.721007805754,83.167096
61,111317,22618.127635076788,85.520823
60,126713,25746.389204016323,87.354993
58,156769,31853.366972011037,89.949827
56,183830,37351.800741631254,91.529225
55,197345,40097.86823346145,92.19478
52,237536,48264.14263702399,93.832998
49,287749,58466.75358539765,95.070232
47,331970,67451.87016373457,95.585478
44,389604,79162.32919622751,96.13215
39,544081,110549.99238050086,96.59084
37,608296,123597.6227162668,96.733827
34,717890,145865.65976396485,96.929907
32,817339,166072.36830965645,97.034595
27,1059394,215254.7113903046,97.221414
25,1174103,238562.04812137017,97.294416
23,1356440,275610.4912037116,97.356817
20,1504277,305648.9950727239,97.404434
19,1619818,329125.3830914848,97.438523
17,1768606,359357.11745881237,97.46368
14,2003519,407088.3015289795,97.480075
9,2805729,570086.6591036082,97.518926
3,5202182,1057013.9013528845,97.606568
1,5581172,1134019.6075111332,97.613167
