crf,filesize,bitrate,vmaf
63,22195,19709.17970917971,86.470329
62,27633,24538.128538128538,89.696275
61,31873,28303.252303252302,90.979001
59,38460,34152.51415251415,92.486756
57,44439,39461.871461871466,93.567753
55,49784,44208.23620823621,94.159672
53,55244,49056.72105672106,94.558178
52,57591,51140.85914085914,94.727336
46,76197,67663.00366300366,95.274492
44,83650,74281.27428127428,95.41309
41,95876,85137.97313797315,95.630987
39,104520,92813.85281385282,95.753679
35,130071,115503.16350316351,96.071786
32,154788,137451.88145188146,96.212076
27,197460,175344.65534465536,96.352308
26,211278,187615.0516150516,96.385375
24,242389,215241.64724164724,96.436925
17,342009,303704.2957042957,96.575814
10,429991,381832.38983238983,96.657973
5,720443,639754.0237540237,96.856743
3,1027556,912470.6404706404,96.944548
2,1075197,954775.8907758908,96.949741
1,1088653,966724.8307248307,96.950182
