crf,filesize,bitrate,vmaf
63,17714,10890.033043879199,90.148068
62,21522,13231.076615692,92.571797
59,28675,17628.525320833014,94.501444
57,32753,20135.556750941367,95.154916
54,38688,23784.215784215783,95.696943
52,42074,25865.8264812111,95.95526
42,63643,39125.79727964343,96.41313
36,88543,54433.56643356643,96.683306
34,98693,60673.48036578806,96.782256
32,105885,65094.905094905094,96.830656
26,159745,98206.40897563973,96.965847
23,187502,115270.57557826789,97.004901
16,279290,171699.07016060865,97.073677
5,472261,290331.82202412974,97.106546
1,786409,483460.53946053947,97.11768
