crf,filesize,bitrate,vmaf
63,34233,8549.7002997003,74.191981
62,41124,10270.72927072927,79.318152
61,47205,11789.460539460539,83.142635
59,56250,14048.451548451549,86.671949
57,64801,16184.065934065935,89.448384
56,68822,17188.31168831169,90.218843
55,72880,18201.798201798203,90.861975
51,89597,22376.873126873128,93.413962
50,93827,23433.316683316683,93.818133
48,102154,25512.987012987014,94.570752
47,107910,26950.54945054945,94.919876
44,124516,31097.902097902097,95.885496
43,129775,32411.33866133866,96.096313
42,136450,34078.42157842158,96.327436
36,190102,47478.02197802198,97.025688
31,253255,63250.4995004995,97.307595
30,268254,66996.5034965035,97.361403
22,427690,106815.68431568431,97.740921
19,520074,129888.61138861139,97.952014
17,586316,146432.56743256742,98.008877
16,642044,160350.64935064936,98.043204
12,901079,225044.7052947053,98.179328
9,1375839,343616.13386613387,98.269967
5,3320705,829346.9030969031,98.384605
3,4848971,1211031.7182817182,98.420582
