crf,filesize,bitrate,vmaf
63,13065,26103.896103896102,48.058344
62,16965,33896.103896103894,53.563903
60,23202,46357.642357642355,60.57956
59,26255,52457.542457542455,63.535649
57,31200,62337.66233766234,67.638864
56,34419,68769.23076923077,70.262721
55,37097,74119.88011988012,72.161946
52,46344,92595.4045954046,77.925158
48,60722,121322.67732267732,84.297462
46,68330,136523.47652347654,87.297745
44,76475,152797.2027972028,90.499713
41,92785,185384.61538461538,93.549241
40,98465,196733.26673326673,94.4545
39,103923,207638.36163836165,95.113445
36,124428,248607.3926073926,96.79636
35,133094,265922.0779220779,97.199171
33,146194,292095.9040959041,97.79939
32,153621,306935.06493506493,97.944413
30,173645,346943.05694305693,98.163581
29,182082,363800.1998001998,98.218889
27,204105,407802.1978021978,98.331934
25,226402,452351.64835164836,98.437943
23,251304,502105.8941058941,98.543244
18,307357,614099.9000999001,98.626868
14,375233,749716.2837162837,98.690489
12,436740,872607.3926073926,98.721428
5,1019307,2036577.4225774226,98.840487
