crf,filesize,bitrate,vmaf
63,77548,14640.100057422891,70.355404
61,110336,20830.067570225052,77.006322
60,123278,23273.356564695147,78.970728
59,136452,25760.444280129315,80.781224
56,170101,32112.957908233497,84.524029
54,193615,36552.10930801482,86.352605
53,205021,38705.42056368828,87.064934
50,242316,45746.253746253744,89.220602
48,270726,51109.70918844935,90.429517
47,286212,54033.27381280137,91.028283
45,318583,60144.516900422415,92.058945
44,337074,63635.388233813435,92.558706
42,378084,71377.5673145752,93.544312
40,424087,80062.36283401637,94.250482
38,471388,88992.20464574794,94.848399
36,528098,99698.34889519929,95.33716
35,558046,105352.15965137225,95.575582
32,666053,125742.54092364328,96.104126
30,755247,142581.26125842662,96.439742
29,794329,149959.45786496968,96.546673
27,877653,165689.99504432577,96.773325
26,915892,172909.04371219332,96.861981
25,968894,182915.1635765809,96.966829
24,1025362,193575.62122916454,97.060785
23,1068029,201630.6213471568,97.114526
20,1199166,226387.65958451,97.271789
19,1274753,240657.54717723222,97.325171
17,1390840,262573.3321796314,97.405139
16,1449654,273676.68551920523,97.431213
12,1895935,357929.00013372453,97.623292
10,2256561,426010.71369575313,97.695226
7,3258462,615157.1892674253,97.819381
4,5513144,1040813.1710808877,97.938976
3,6419298,1211883.801238132,97.980435
1,6899942,1302623.4238202742,97.998606
