crf,filesize,bitrate,vmaf
63,102200,15911.36136590682,66.873922
62,127259,19812.758669901526,70.6704
61,153988,23974.155714415458,73.60694
60,174486,27165.45791870467,75.752903
59,195891,30497.96956290463,77.694127
57,238459,37125.316242199355,80.655067
55,281488,43824.435304954786,83.238576
53,324486,50518.72802522153,85.239809
52,347111,54041.17959962116,86.166152
51,374023,58231.067633665036,87.120051
50,398160,61988.920170738354,87.94416
49,424157,66036.35325713248,88.761127
48,449620,70000.64870194742,89.499349
47,483594,75290.00869260609,90.27084
46,515073,80190.92595715972,90.931992
45,553304,86143.05175344137,91.715825
44,588062,91554.47150252346,92.353968
42,669211,104188.43494168171,93.462613
41,713499,111083.56578486449,93.958823
40,765228,119137.17451379789,94.481312
39,817834,127327.32202862074,94.905074
38,869487,135369.0984340335,95.258361
34,1138712,177284.32606354685,96.319847
32,1295022,201619.9903992112,96.64077
29,1569120,244293.8879302516,97.159295
27,1771622,275821.1139509841,97.481895
24,2127274,331192.0287504703,97.862886
22,2327263,362328.00965268497,98.008416
20,2555707,397894.1058941059,98.131863
19,2737217,426153.1196076651,98.209376
18,2830727,440711.54819206765,98.244139
16,3093792,481667.73486254003,98.336489
12,3892120,605958.1976465094,98.56753
11,4264834,663985.4690763782,98.653429
10,4551088,708551.9156168506,98.688271
7,6279565,977655.8506428637,98.790291
6,7901908,1230235.9458723096,98.881728
4,10071480,1568013.285415883,98.890434
