crf,filesize,bitrate,vmaf
63,31774,14373.852562531807,91.645122
62,38479,17407.045784404276,92.8606
61,43876,19848.528829660903,93.809529
60,47882,21660.754339999625,94.375402
59,52505,23752.096959644132,94.827194
58,55589,25147.2301283622,95.060876
57,59517,26924.17016945319,95.280171
55,65687,29715.341262511072,95.608908
51,79062,35765.894482875614,95.995285
47,92692,41931.804045011595,96.249808
46,96956,43860.743030554346,96.303685
38,142892,64641.17015060411,96.669336
35,159730,72258.30773000585,96.742018
30,217805,98530.14909618683,96.905735
27,248237,112296.91063653327,96.9742
20,343501,155392.23041109834,97.064568
13,356361,161209.80905886565,97.067498
