crf,filesize,bitrate,vmaf
63,22013,7132.219132219132,92.779239
62,26453,8570.78057078057,93.91517
60,32797,10626.238626238626,95.212976
59,35635,11545.751545751546,95.615085
56,42722,13841.941841941843,96.122186
55,44927,14556.362556362557,96.222267
49,58503,18954.990954990953,96.519674
46,66378,21506.493506493505,96.624043
40,93393,30259.362259362257,96.798124
38,106087,34372.22237222238,96.850454
36,116960,37895.0778950779,96.879232
32,165928,53760.72576072576,96.982677
30,195032,63190.43119043118,97.033042
27,228224,73944.64994464994,97.075519
18,334493,108375.84037584039,97.142586
