crf,filesize,bitrate,vmaf
63,40552,7045.476262867567,89.971589
62,48750,8469.79107848673,91.474081
61,55536,9648.785996612083,92.619538
60,60592,10527.211918516266,93.243348
59,65960,11459.844503322765,93.724064
58,70756,12293.098206141683,94.061549
57,75615,13137.297485123572,94.379268
56,79907,13882.986578638755,94.569813
55,84212,14630.934283108196,94.747519
51,101494,17633.496937844764,95.278383
50,106355,18478.043695435,95.409344
49,111486,19369.50006515224,95.512233
47,121508,21110.715371584934,95.697896
46,127425,22138.73083438301,95.80173
38,196346,34113.01741736524,96.393826
36,215873,37505.624809972636,96.483821
35,226228,39304.695304695306,96.51455
30,319356,55484.68922381967,96.767955
27,372578,64731.4424705729,96.850166
23,508086,88274.50810059505,96.944855
19,551686,95849.54176258524,96.97148
18,558887,97100.63849194284,96.97398
1,2691069,467544.45554445556,96.986628
