crf,filesize,bitrate,vmaf
63,107443,11500.24975024975,86.604451
62,131075,14029.720279720279,89.429096
61,152420,16314.399885828458,91.148594
60,168190,18002.354788069075,91.951139
59,183964,19690.737833594976,92.725242
58,199271,21329.13515056372,93.476247
57,213322,22833.095475952618,93.852319
56,227598,24361.13886113886,94.220824
55,241541,25853.539317825034,94.547785
54,254579,27249.072356215212,94.843943
53,266169,28489.61752533181,95.032484
52,279366,29902.169259312115,95.246075
50,306342,32789.56757528186,95.667547
49,322699,34540.35250463822,95.839945
46,367465,39331.918081918084,96.264829
45,388554,41589.19651776794,96.409408
42,443835,47506.243756243755,96.66483
38,538699,57660.08991008991,96.93119
37,566300,60614.38561438562,96.964351
32,747511,80010.4538318824,97.145341
25,1108342,118632.2962751534,97.296431
23,1245829,133348.3302411874,97.343102
16,1585062,169658.41301555588,97.377949
7,2989981,320035.0720707863,97.521973
6,3467850,371184.17296988727,97.54824
3,5293469,566590.8020550879,97.576898
