crf,filesize,bitrate,vmaf
63,46211,17045.477599323753,90.394575
62,56503,20841.804349496655,92.337286
61,65505,24162.299239222313,93.373647
59,77762,28683.439637285795,94.52305
58,83960,30969.64573887651,94.951541
56,95227,35125.61284868977,95.533064
54,105957,39083.501114270344,95.761363
50,128467,47386.58264812111,96.142349
46,149949,55310.47414124337,96.336024
44,163581,60338.79966187658,96.434029
38,212142,78251.10274341043,96.756228
35,243078,89662.21470836856,96.822251
32,286267,105592.99162376086,96.895567
26,353937,130553.87689233843,96.975094
14,488659,180247.6907707677,97.032489
6,755029,278501.43702451396,97.144213
4,1002681,369850.82609697996,97.162637
2,1223396,451264.18197187426,97.176463
1,1235080,455573.9644970415,97.176791
