crf,filesize,bitrate,vmaf
63,37910,17822.177822177822,88.633253
62,45731,21498.971616618674,90.700131
61,52412,24639.83075747782,91.888996
59,62486,29375.800669918317,93.475598
58,67581,31771.052476934827,93.921382
56,76864,36135.15895868837,94.54822
53,88260,41492.62502203679,94.96222
51,96246,45246.98830581184,95.224405
48,108882,51187.40083445966,95.590989
47,114590,53870.835047305634,95.691273
46,119705,56275.48921666568,95.766497
45,126288,59370.27678204148,95.850486
42,145101,68214.60892049127,96.051175
40,160326,75372.15725451018,96.20906
38,176960,83192.10201563143,96.333304
35,203181,95519.06916612799,96.500221
31,255297,120019.74496092144,96.643306
27,316022,148567.66762649117,96.767927
23,414338,194787.80043485924,96.890999
22,425505,200037.60944937414,96.898712
14,530976,249621.43738614328,96.963927
5,1014020,476709.17317976145,97.050741
3,1261604,593102.897102897,97.084585
2,1348166,633797.2615619674,97.096409
