crf,filesize,bitrate,vmaf
63,11641,25373.17228226319,70.059444
62,14688,32014.53092362183,74.643437
61,17343,37801.47125601671,78.265918
57,24957,54397.239124511856,83.55622
56,26851,58525.47452547453,84.372616
54,30014,65419.67123785305,85.713628
49,39382,85838.52511125237,88.868631
48,41132,89652.89256198346,89.34568
45,47951,104515.84778857505,90.86424
43,53136,115817.27363545547,91.78358
41,58515,127541.54935973119,92.596083
39,64893,141443.28398873852,93.309304
38,68284,148834.43828898377,93.671179
37,72577,158191.62655526292,94.078054
34,84337,183824.17582417582,94.673592
31,98178,213992.55290164382,95.169049
28,113248,246839.70574879667,95.632122
27,121263,264309.508673145,95.80294
21,161148,351244.39197166474,96.330611
9,318882,695047.4979565889,96.845624
7,408485,890349.6503496503,96.945614
4,634961,1383985.469076378,97.156863
2,764330,1665963.1277813097,97.249106
