crf,filesize,bitrate,vmaf
63,18155,29018.98101898102,62.454371
62,22685,36259.74025974026,67.021446
61,26329,42084.31568431568,70.374077
59,32635,52163.83616383616,74.352084
58,35721,57096.503496503494,76.178503
56,40993,65523.27672327672,78.848617
55,43560,69626.37362637362,80.023167
54,46121,73719.88011988012,80.838535
52,51784,82771.62837162837,82.637354
50,58351,93268.33166833167,84.300049
48,65700,105014.98501498501,85.740782
46,72598,116040.75924075925,87.072242
45,76914,122939.46053946056,87.674205
40,105012,167851.34865134864,90.561723
38,117905,188459.54045954047,91.611053
36,132734,212162.23776223772,92.243097
34,152829,244282.1178821179,92.969891
32,170789,272989.4105894106,93.500428
31,183847,293861.33866133867,93.82018
30,194352,310652.5474525475,94.063694
29,206693,330378.4215784216,94.329426
24,285148,455781.0189810189,95.128759
20,341026,545096.5034965035,95.495812
19,364109,581992.4075924075,95.616219
12,555055,887200.7992007992,96.059329
11,620541,991873.7262737263,96.190294
9,740700,1183936.063936064,96.408951
8,848699,1356561.8381618382,96.518637
7,952637,1522696.5034965035,96.592468
6,1056762,1689130.0699300698,96.647343
4,1444386,2308708.891108891,96.8005
1,1976032,3158492.707292707,96.938461
