crf,filesize,bitrate,vmaf
63,25458,5704.501106370266,91.933047
62,29826,6683.260664569076,93.246406
61,33248,7450.045281820982,94.225438
60,36244,8121.373953149654,94.810006
58,41719,9348.18452575462,95.623857
56,46706,10465.64650302968,95.968267
55,48946,10967.574481593174,96.045145
47,69488,15570.522935008918,96.433428
46,73108,16381.67440036599,96.48163
41,91751,20559.104446954912,96.667002
40,98231,22011.11038494216,96.712379
37,117285,26280.63525259787,96.827427
36,123061,27574.892397322303,96.836455
35,138942,31133.42732034321,96.85785
32,180880,40530.68426900203,96.913265
30,219849,49262.662571073786,96.959375
27,260737,58424.640779780966,96.995362
24,313956,70349.68769548209,97.039277
10,450914,101038.55023481192,97.138906
7,790950,177232.1136807118,97.315392
