crf,filesize,bitrate,vmaf
63,129460,46327.40393934424,66.126588
62,157968,56529.02321559038,71.373667
61,186136,66608.97311643581,76.088833
59,231948,83002.8478983703,81.859661
57,276162,98824.8766159214,85.375017
56,297779,106560.54393367827,86.970822
55,318911,114122.65346593704,88.359387
53,363125,129944.68218348816,90.998512
51,412436,147590.6779787377,92.940756
50,437886,156697.9885785856,93.846543
49,466416,166907.48057912238,94.693883
48,494196,176848.58425156932,95.23454
47,524605,187730.47847674714,95.664482
46,552494,197710.58791954318,96.056886
45,582523,208456.49872515543,96.331094
40,771733,276165.5061356554,96.832001
38,859284,307495.7281524445,97.011153
35,1007258,360448.387433462,97.221567
33,1128964,404001.01391146163,97.384089
30,1320829,472660.11600339954,97.598132
20,2003159,716832.659877436,97.843953
17,2256395,807453.4420803076,97.930063
12,2890455,1034352.5131584833,98.05131
8,3887746,1391234.1986371838,98.137892
7,4299211,1538477.4031938212,98.150599
