crf,filesize,bitrate,vmaf
63,22425,11439.624205581653,77.910754
62,28295,14434.076561736136,81.902233
60,38550,19665.440942036686,85.973002
57,50921,25976.236529428017,88.421718
56,54580,27842.795502369972,89.003175
55,58768,29979.212277084614,89.534441
51,74786,38150.44529938147,91.157551
50,78479,40034.34863009331,91.413906
48,87841,44810.168554849406,92.029884
47,93482,47687.80156014199,92.320487
43,114211,58262.24838990797,93.287736
41,128275,65436.69096860586,93.748688
40,136010,69382.53236125577,93.952516
39,144183,73551.80989223543,94.157476
36,172096,87791.01749314515,94.581644
35,184652,94196.18679193147,94.770172
33,205103,104628.81799052011,95.063634
32,220562,112514.88936595319,95.221965
29,260903,133093.9698599273,95.466832
28,282646,144185.6866537718,95.591702
27,302213,154167.36455034325,95.68169
23,383713,195742.81038110825,96.0022
18,479018,244360.57559461816,96.26317
12,694803,354438.58269390184,96.603245
9,813869,415177.50334771606,96.776387
7,1087762,554898.0381320807,97.055064
4,1713999,874359.1727421514,97.247222
1,2270635,1158314.876612749,97.332587
