crf,filesize,bitrate,vmaf
63,28776,7418.645870258774,90.186308
61,39554,10197.286584383359,93.133721
59,47271,12186.780960974509,94.340977
58,50077,12910.186587605944,94.68563
57,53723,13850.14985014985,95.071044
54,62766,16181.495923431406,95.534064
48,81571,21029.55109406722,96.029466
46,90798,23408.33360188199,96.154732
41,116465,30025.45841255519,96.383799
40,123607,31866.71393123006,96.446418
38,137820,35530.92069221102,96.568211
34,175402,45219.812445618896,96.681779
31,217063,55960.297766749376,96.75418
28,272524,70258.51567787053,96.816331
22,372250,95968.54758145081,96.925514
18,432079,111392.86519931682,96.968858
7,828619,213623.53775257,97.098248
5,1139137,293677.1615481293,97.122186
4,1315451,339132.0937127389,97.131784
2,1782217,459467.5002416938,97.155674
