crf,filesize,bitrate,vmaf
63,123471,67280.53764417401,62.008721
62,153909,83866.4971392244,66.844654
59,235143,128131.68649532287,76.13021
57,283929,154715.64798837525,81.112748
55,337475,183893.3793479248,85.20296
54,364510,198625.01135228408,87.222874
53,394248,214829.53410226136,89.146138
51,458524,249854.14585414584,92.841041
50,492973,268625.7378984652,94.45228
49,526929,287128.6894923259,95.824366
48,566815,308862.9552265916,97.186849
47,606975,330746.5262010717,98.038011
46,646057,352042.6845881391,98.737585
45,694911,378663.6999364272,99.163529
44,748045,407616.9285260195,99.356477
42,858961,468056.1256924893,99.559898
41,920447,501560.43956043955,99.613884
40,990733,539859.9582235947,99.657283
39,1061454,578396.5125783307,99.699835
36,1334679,727279.4478249024,99.776237
34,1533098,835399.8728544182,99.807158
33,1637649,892370.7201889021,99.81717
31,1879607,1024215.9658523295,99.83083
19,3633069,1979694.3056943058,99.898684
15,4452758,2426350.740168922,99.911352
13,5019471,2735158.1146126604,99.915805
11,5746177,3131147.216419944,99.921265
10,6134477,3342735.628008356,99.922742
6,8710557,4746466.442648261,99.929901
3,12704471,6922788.665879576,99.934717
