crf,filesize,bitrate,vmaf
63,16401,19661.53846153846,75.577497
62,19791,23725.474525474525,79.327654
61,22450,26913.086913086914,81.58535
59,27086,32470.72927072927,84.439875
55,34667,41558.84115884116,87.34459
52,39939,47878.92107892108,88.765891
50,44224,53015.78421578421,89.761609
47,51001,61140.059940059946,90.9797
45,55843,66944.65534465534,91.576639
39,76307,91476.92307692308,93.064945
38,81649,97880.91908091908,93.412353
36,90057,107960.43956043957,93.922264
34,102065,122355.64435564436,94.415998
32,115301,138222.97702297702,94.900605
30,132740,159128.87112887113,95.225191
26,165573,198489.1108891109,95.604061
25,179196,214820.3796203796,95.741575
24,191506,229577.62237762235,95.858408
22,205668,246555.04495504496,95.938657
18,256706,307739.46053946053,96.140244
17,278826,334256.94305694307,96.218644
13,366133,438920.6793206794,96.493267
11,424597,509007.39260739257,96.608475
7,591414,708987.8121878122,96.857228
5,787402,943938.4615384615,96.922885
1,1000501,1199401.7982017982,96.952881
