crf,filesize,bitrate,vmaf
63,143713,32506.286166663525,52.102729
62,178868,40457.95713720242,56.918262
61,209629,47415.75405726349,60.556569
60,239794,54238.74238968579,63.97088
59,270407,61163.063351742596,66.644905
58,296066,66966.84447627843,68.737706
56,355164,80334.15640962812,73.010399
55,383973,86850.43258628165,74.893815
54,413192,93459.4462141632,76.672034
53,445184,100695.68167681375,78.18317
52,479977,108565.47226358547,79.750287
51,516759,116885.1525832658,81.352205
50,553782,125259.34442915575,82.790855
49,593350,134209.1870393757,84.290284
48,636992,144080.52325033458,85.720285
47,684942,154926.2812659039,87.010546
46,732591,165703.95642093755,88.166153
45,786410,177877.21712250015,89.364942
44,844093,190924.47175466045,90.381178
43,905041,204710.23316306336,91.430998
42,967027,218730.77865530696,92.389787
40,1103061,249500.16021714135,93.727153
39,1181925,267338.3220553032,94.435123
38,1265284,286193.2030233917,95.100173
36,1442178,326204.663261267,96.22431
35,1539388,348192.4867585245,96.646542
34,1663046,376162.5544267054,97.094907
33,1767880,399874.84213899303,97.419742
32,1890099,427519.4239722542,97.682327
31,2020320,456973.9694267997,97.906843
30,2167960,490368.4994251032,98.108828
28,2425450,548609.8806853524,98.407465
26,2701206,610982.8284922625,98.567586
18,3985398,901452.8113396037,98.913453
16,4418227,999353.9290897782,99.023056
13,5335910,1206923.6423953406,99.193965
10,6441303,1456951.2751399544,99.324026
8,7826246,1770210.0163986955,99.409266
7,8525582,1928392.0607694194,99.440666
5,11333007,2563400.448607996,99.479017
4,12759727,2886108.683769061,99.495761
1,15275590,3455168.9819614347,99.522665
