crf,filesize,bitrate,vmaf
63,35933,12134.231965217881,84.42627
62,44623,15068.762223691801,87.812275
61,51316,17328.924596530233,89.582824
60,56330,19022.104655907475,90.539918
59,62064,20958.42185983031,91.443683
57,70453,23791.307284265033,92.464691
56,74719,25231.894865697683,92.844926
53,86386,29171.72967877193,93.639687
50,97552,32942.38156209987,94.356887
49,100818,34045.27866499698,94.546168
47,110167,37202.34694882582,95.02945
44,122576,41392.748096973446,95.340137
42,132913,44883.454573595416,95.583058
40,144681,48857.39612500176,95.800103
38,157692,53251.08694122778,96.019693
36,172320,58190.8232612458,96.242927
34,191873,64793.685188051386,96.513924
30,232671,78570.78133134471,96.813014
26,278693,94111.97253450773,97.048242
14,561569,189636.5043407297,97.575384
12,659190,222602.18654584853,97.629838
10,813036,274554.51590662857,97.680012
1,3459604,1168275.3303034992,97.713691
