crf,filesize,bitrate,vmaf
63,34797,27809.790209790215,79.760377
62,42488,33956.443556443555,82.920466
61,48906,39085.71428571428,85.053158
58,64003,51151.24875124875,89.814393
55,77611,62026.77322677323,92.649881
54,82082,65600,93.438945
52,92258,73732.66733266733,94.813991
51,96703,77285.11488511489,95.313618
49,106641,85227.57242757242,96.099599
48,111589,89182.01798201798,96.344618
47,118351,94586.21378621379,96.65592
46,123155,98425.57442557442,96.831096
45,129812,103745.85414585414,97.027035
43,144338,115355.04495504496,97.294624
41,159399,127391.80819180819,97.513726
40,167508,133872.5274725275,97.602454
37,198389,158552.64735264736,97.830051
35,220028,175846.55344655344,97.966343
33,246091,196676.12387612386,98.046437
32,258279,206416.7832167832,98.075988
28,319072,255002.5974025974,98.162001
27,338663,270659.74025974027,98.185141
23,435147,347769.8301698302,98.283173
17,595838,476194.2057942058,98.352781
16,612692,489663.93606393604,98.357248
15,631157,504421.1788211788,98.359876
11,724496,579017.7822177822,98.371053
5,1220659,975551.6483516484,98.401242
4,1328492,1061731.868131868,98.405989
2,1863508,1489317.0829170828,98.409396
