crf,filesize,bitrate,vmaf
63,27417,18259.74025974026,81.257182
62,33296,22175.158175158173,84.519201
61,38418,25586.413586413586,86.750399
59,47165,31411.921411921412,88.629713
58,50664,33742.257742257745,89.371137
57,54692,36424.908424908426,90.188081
54,65665,43732.93373293373,91.568481
53,69493,46282.38428238428,92.034882
51,76643,51044.28904428905,92.644689
49,84394,56206.4602064602,93.095945
46,98594,65663.66966366967,93.717075
44,109029,72613.38661338661,94.173213
41,128111,85322.01132201131,94.741137
39,144351,96137.86213786213,95.107059
38,154893,103158.84115884115,95.29763
36,171871,114466.20046620048,95.492565
33,208036,138552.11455211454,95.894222
30,253688,168956.37695637697,96.133917
27,305794,203659.00765900765,96.371278
23,386558,257447.88544788546,96.599788
22,416903,277657.67565767566,96.646853
15,632520,421258.74125874124,96.91569
12,690114,459616.3836163836,96.98464
10,764949,509456.54345654347,97.041782
8,869439,579046.9530469531,97.109769
7,928742,618542.7905427905,97.12219
4,1320182,879242.0912420911,97.14269
