crf,filesize,bitrate,vmaf
63,53851,23909.867909867913,53.965332
62,67688,30053.502053502052,58.893588
61,80337,35669.66366966367,63.109586
60,90889,40354.756354756355,65.630136
59,102401,45466.08946608946,67.988414
58,112345,49881.22988122988,69.876698
56,134653,59785.991785991784,73.660595
55,146793,65176.15717615717,75.364448
52,183999,81695.63769563769,79.465985
51,198466,88118.99211899212,80.697943
50,212255,94241.31424131423,81.827003
48,242242,107555.55555555555,83.858037
47,259089,115035.63103563104,84.941179
46,278015,123438.78343878344,85.870275
45,296977,131857.91985791986,86.757836
44,316673,140602.9526029526,87.579003
43,335363,148901.32090132093,88.318146
41,383788,170402.0424020424,89.876307
39,434111,192745.47674547674,91.044317
38,461602,204951.49295149292,91.566448
37,491204,218094.7940947941,92.066074
36,521285,231450.77145077143,92.553276
35,558139,247813.9638139638,92.913645
31,723347,321166.3891663892,93.807284
27,902611,400759.6847596847,94.462755
25,1010385,448611.3886113886,94.809026
24,1066123,473359.08535908535,94.987773
23,1114022,494626.2626262626,95.117621
21,1208246,536461.7604617605,95.364714
20,1261889,560279.2762792764,95.500229
19,1343472,596502.1645021645,95.643616
14,1737681,771531.1355311355,96.065238
11,2095958,930606.2826062825,96.423676
9,2462812,1093489.6214896215,96.6811
7,2970322,1318824.286824287,96.948766
6,3436787,1525934.9539349538,97.044935
3,4950702,2198113.8861138863,97.33839
