crf,filesize,bitrate,vmaf
63,67110,14239.212115318309,85.184674
62,83802,17780.873993263373,87.4782
61,98141,20823.282911778486,89.431189
60,109682,23272.02001538285,90.482043
59,121549,25789.926887272017,91.35122
58,131568,27915.730287411705,92.056445
57,142471,30229.098335293023,92.690331
56,153078,32479.66193098936,93.120592
55,162887,34560.90811843025,93.463514
54,173454,36802.98462599348,93.718327
51,207011,43923.01503805928,94.407216
48,243728,51713.52541264046,95.042245
47,255753,54264.9562826554,95.197438
45,285373,60549.64504522027,95.558608
44,301742,64022.7736864905,95.723418
42,337152,71535.96845632244,95.984195
41,357773,75911.27456614182,96.104339
37,449389,95350.10122620742,96.494967
36,469948,99712.2523494205,96.57707
30,679203,144111.39303174702,96.86289
26,796306,168957.98007302432,96.93703
20,1051113,223022.21672133173,97.053632
12,1356411,287799.4925428554,97.136265
7,2017176,427998.76229964726,97.315019
4,2771018,587946.8496105664,97.348102
1,3247633,689073.6873745723,97.368739
