crf,filesize,bitrate,vmaf
63,28780,40589.99823705706,71.650804
61,42676,60188.282305929366,80.20868
59,52778,74435.68196509373,83.725881
55,71859,101346.65334665334,88.10439
54,75475,106446.4946817888,88.84844
51,88754,125174.5901157666,90.478271
50,93858,132373.0387259799,91.087992
46,114826,161945.34876887818,93.429191
43,134037,189039.6662161368,94.378122
40,156929,221325.49803138038,95.207419
39,163842,231075.27766351297,95.373713
36,191119,269545.5133102192,95.96079
35,205443,289747.4290415467,96.176554
32,244989,345521.3022271845,96.542946
30,275665,388785.33231474407,96.797803
26,339158,478332.96115649055,97.134569
24,385431,543594.2880648762,97.271604
14,628802,886833.636951284,97.40249
7,894994,1262258.6824939768,97.463732
2,1245559,1756679.5557383792,97.509117
