crf,filesize,bitrate,vmaf
63,40258,20536.73985588879,87.478575
62,49939,25475.29066678003,90.685161
61,57299,29229.83399579144,92.320711
59,69379,35392.1822857993,93.745296
58,74453,37980.572618870494,94.226874
57,79315,40460.815779964716,94.572648
56,84297,43002.27432142326,94.926382
52,101976,52020.8302335962,95.533713
50,110834,56539.54556082215,95.768139
44,142337,72610.11329096435,96.257984
42,157033,80106.9568729143,96.431803
39,177704,90651.81626883753,96.586788
37,195766,99865.75127000659,96.708359
36,202492,103296.87333942651,96.746343
35,214985,109669.90456352157,96.799146
31,263455,134395.81694900844,96.897171
30,279412,142535.93215295344,96.928857
24,374713,191151.65685378452,97.063617
21,408953,208618.44538440282,97.11056
10,559281,285304.992879461,97.303222
9,572497,292046.846770251,97.312454
6,723535,369095.585265798,97.404018
2,1143298,583228.5161646863,97.446719
1,1305763,666106.4892554254,97.458954
