crf,filesize,bitrate,vmaf
63,145240,19454.065487585038,66.380227
62,181836,24355.88992013573,70.688445
61,214045,28670.1008488718,73.803645
60,241564,32356.113160582438,76.028759
59,267690,35855.54110693775,77.72632
58,291896,39097.796058689906,79.020111
57,319776,42832.16225115667,80.440307
56,342911,45930.96289185674,81.527306
55,369285,49463.609016681636,82.5488
54,393657,52728.09871692553,83.43559
52,446206,59766.73605723885,84.891946
51,475846,63736.84416142517,85.686363
50,505656,67729.7227911753,86.401036
49,537558,72002.81282962847,87.08751
48,569633,76299.07522644952,87.75824
47,610907,81827.49094480938,88.451445
46,648893,86915.49790991131,89.072375
45,694976,93088.05161319127,89.716683
44,737600,98797.29209338147,90.304483
43,789453,105742.70422315116,90.953526
42,840868,112629.44876352696,91.544706
40,955871,128033.44141891626,92.623304
39,1017923,136344.95113824724,93.061613
38,1084092,145207.90940902673,93.471204
35,1321851,177054.3646297836,94.586707
34,1454010,194756.3051473666,94.876066
32,1648092,220752.47657370562,95.233008
29,2006571,268768.6838301364,95.786236
27,2308660,309231.7738127794,96.165224
25,2566405,343755.2391742336,96.367899
23,2942942,394190.21202261426,96.608406
22,3109573,416509.4793474681,96.708898
19,3588452,480652.57647380553,96.964287
17,4043630,541621.0605037421,97.124861
14,4864313,651546.8442172352,97.303954
13,5352113,716884.8581586011,97.397135
12,5601920,750345.0739204929,97.444172
10,6592734,883058.9298969187,97.558869
9,7341969,983414.6635487418,97.616788
8,8092966,1084006.4070008204,97.669674
1,15907247,2130684.5556677957,97.806512
