crf,filesize,bitrate,vmaf
63,53921,8340.71734716896,79.607581
62,66545,10293.448486996875,85.017654
61,77286,11954.90960652251,88.153922
60,85787,13269.878508588188,90.104741
59,93868,14519.88011988012,91.533146
58,101547,15707.698752860042,92.524495
57,109309,16908.356159969062,93.276485
56,115976,17939.6345589894,93.79943
55,122357,18926.673326673328,94.263302
54,130123,20127.949469884952,94.690031
53,137367,21248.480551706358,94.997873
52,144815,22400.567174760723,95.303274
50,159633,24692.675066868618,95.778988
48,176524,27305.44294415262,96.175748
47,185616,28711.83010537849,96.360292
45,204421,31620.66320775998,96.60527
44,213817,33074.07431278399,96.69836
40,263181,40709.89655505784,97.018908
38,293379,45381.04476168992,97.165891
36,322602,49901.37604331153,97.307784
35,341583,52837.43353420774,97.366941
33,379628,58722.38729012922,97.460259
30,446335,69040.89458928168,97.567836
27,517654,80072.8046147401,97.663706
24,616768,95404.15713318938,97.743607
17,863054,133500.66707486063,97.889592
11,1362155,210703.6189616835,97.936201
6,2809548,434592.19490187237,98.031791
5,3374768,522022.69988076435,98.048851
2,4740334,733253.946053946,98.081752
