crf,filesize,bitrate,vmaf
63,29629,50741.82959897245,59.063323
62,36886,63169.9728842586,64.706197
61,43399,74323.96175253319,68.921885
60,48779,83537.60525189097,72.150843
58,58201,99673.46938775509,77.073201
55,70853,121340.9447695162,82.692683
52,83561,143104.3242471814,85.904385
51,88217,151078.0647923505,86.82647
48,101965,174622.52033680602,89.388777
45,116024,198699.58612815753,91.042324
43,126722,217020.69359212217,92.004872
42,135360,231813.90038532898,92.613542
40,148522,254354.78806907378,93.481196
38,164039,280928.7855002141,94.184502
34,198380,339740.25974025973,95.025229
32,216680,371080.3482232053,95.374854
28,262854,450156.70044241473,95.949476
26,288124,493433.423719138,96.149371
19,394106,674935.3503639218,96.443115
16,442122,757166.2623091196,96.566637
15,487513,834901.6697588126,96.677877
12,565589,968612.530326816,96.824199
8,832576,1425847.2955615812,97.090249
6,950567,1627915.5130583702,97.15012
2,1516091,2596416.7261310117,97.342082
