crf,filesize,bitrate,vmaf
63,24744,10055.300631571818,89.36197
62,30712,12480.536412739802,91.526188
61,35976,14619.685399346416,92.854739
60,39515,16057.840464620125,93.553714
59,42533,17284.27504698691,94.130454
58,46353,18836.62100611253,94.569068
57,50001,20319.070759748727,94.868527
55,56311,22883.286205320106,95.200744
52,64644,26269.594811967694,95.478252
49,75348,30619.414483821263,95.790067
47,82339,33460.370138336235,95.938456
44,94488,38397.39921095853,96.182335
41,107894,43845.239506256454,96.4398
36,141279,57412.011717096466,96.633476
35,149263,60656.49604632655,96.661891
33,165237,67147.9029445131,96.703776
23,305147,124003.58963070827,96.918304
14,364114,147966.2032882372,96.979932
6,599338,243554.9535210552,97.18215
5,763664,310332.65040044696,97.196164
3,1099885,446963.88357405306,97.216008
