crf,filesize,bitrate,vmaf
63,35497,17730.76923076923,87.627823
62,45233,22593.906093906095,90.747763
60,59358,29649.35064935065,93.039968
58,71069,35499.000999001,94.125016
57,77001,38462.03796203796,94.467276
55,88688,44299.7002997003,95.012834
53,99973,49936.56343656344,95.229302
52,105787,52840.65934065934,95.326276
44,158291,79066.43356643357,95.901238
41,185790,92802.1978021978,96.075414
40,198765,99283.21678321678,96.145763
39,214293,107039.46053946055,96.223945
37,240943,120351.14885114886,96.318677
36,262573,131155.34465534464,96.350925
34,296866,148284.7152847153,96.401706
29,384982,192298.7012987013,96.523389
26,431654,215611.38861138863,96.587202
19,589739,294574.92507492506,96.719209
6,996182,497593.4065934066,96.972119
3,1484451,741484.015984016,97.007513
2,1691000,844655.3446553446,97.018433
