crf,filesize,bitrate,vmaf
63,13578,4585.161317555683,82.249582
62,16223,5478.352633282211,84.831185
61,18653,6298.940496123595,86.123901
60,20534,6934.136286248962,86.966036
57,26024,8788.057013409127,88.946681
51,36032,12167.6633225929,90.88239
45,49425,16690.351901619506,92.618682
43,55574,18766.810654134595,93.118016
41,62637,21151.91850403118,93.61478
40,66918,22597.571442641864,93.875209
37,80049,27031.78511629216,94.329853
36,85461,28859.36598612655,94.494221
32,115107,38870.537912791435,95.148874
28,155962,52666.88241336129,95.56771
25,195558,66038.07460145488,95.838935
14,322026,108745.11404088867,96.534321
12,351004,118530.70872789182,96.654677
9,433147,146269.61770623742,96.813227
8,480110,162128.5756497024,96.883604
6,738730,249462.08720856608,96.964355
4,993206,335396.20942437847,97.007521
3,1228745,414935.4870481631,97.042776
1,1470724,496649.49135371664,97.072285
