crf,filesize,bitrate,vmaf
63,28388,23470.047194185125,48.288075
62,35182,29087.05088015433,54.687508
59,55365,45773.53680801956,63.366739
57,67713,55982.362465121085,68.093543
55,81106,67055.15174480692,71.912096
53,95319,78805.883771401,75.692887
52,102298,84575.8379551483,77.222445
50,119013,98395.12211926005,80.340933
49,128073,105885.56271314892,81.822538
47,146912,121460.88394364258,84.352306
46,157900,130545.31675221332,85.649121
44,180690,149387.16455957835,87.812949
43,192403,159070.99796754972,88.911939
41,221494,183122.2570532915,90.861056
40,234905,194209.92800303144,91.666816
39,251953,208304.52306314377,92.488246
37,289174,239077.3364566468,93.817014
36,305155,252289.7791863309,94.269953
35,328924,271941.02449274866,94.879212
33,369179,305222.2260498123,95.587083
32,394501,326157.42877811845,95.996915
30,452037,373725.86034655,96.605888
27,538928,445563.81549485005,97.246376
25,605982,501001.34348410205,97.72205
17,901089,744983.8437424644,98.20315
16,954539,789174.136208619,98.270388
12,1214043,1003721.5198594508,98.547122
11,1329431,1099119.6389817079,98.653545
10,1429589,1181926.211719315,98.73961
9,1596706,1320091.770298667,98.825983
8,1763583,1458058.906610631,98.905436
7,2018556,1668860.2432050707,98.987588
5,2622316,2168024.5271969414,99.112395
4,3285131,2716013.0903579183,99.182291
1,4097827,3387917.186262014,99.248813
