crf,filesize,bitrate,vmaf
63,27480,8446.937677706908,87.444265
62,32443,9972.489049412128,91.333452
61,37112,11407.669253823098,93.563199
60,40863,12560.670099131636,94.720525
58,47789,14689.618074233458,96.590758
57,50667,15574.27188196419,97.286642
56,53874,16560.0553292861,97.785804
51,66821,20539.767924383308,99.339914
50,69073,21231.99877046031,99.487494
47,79157,24331.66833166833,99.678602
46,83047,25527.395681241833,99.747621
45,86789,26677.630062245444,99.796253
44,90271,27747.94436332898,99.834504
41,103957,31954.814416352878,99.858482
37,125542,38589.71797433336,99.884791
35,137869,42378.851917313455,99.897279
29,182162,55993.852301544604,99.913676
20,274604,84409.12933220626,99.934561
19,295703,90894.64381772075,99.938128
17,318979,98049.33528010451,99.941116
15,378818,116442.9416737109,99.946103
13,435259,133792.05409974643,99.950138
12,468167,143907.47713824635,99.952249
7,970116,298199.0317374933,99.960081
3,2326928,715262.5835702759,99.961719
1,2595906,797942.3653269807,99.961829
