crf,filesize,bitrate,vmaf
63,79147,25643.65364365364,83.440892
62,96988,31424.14342414343,86.598731
60,125589,40690.87669087669,89.568873
59,136853,44340.416340416334,90.320266
58,147765,47875.90787590788,91.042316
56,168882,54717.82271782272,92.144494
54,189886,61523.12552312553,92.951277
53,199572,64661.39266139266,93.255583
51,224080,72601.99260199259,93.886813
48,259744,84157.14015714017,94.578599
46,288578,93499.36549936549,95.039064
45,303070,98194.77819477819,95.262193
42,351115,113761.37376137378,95.778815
41,372290,120622.08062208063,95.954849
36,478005,154873.77487377488,96.467801
32,588033,190522.88252288252,96.750233
29,689475,223390.12339012342,96.892629
26,781689,253267.48926748926,96.995602
23,921071,298427.3024273024,97.100188
14,1273723,412686.6646866647,97.222472
10,1573041,509665.7936657936,97.312794
8,1802264,583934.11993412,97.352679
6,2280263,738805.9508059507,97.426536
3,3300469,1069353.0253530254,97.463371
