crf,filesize,bitrate,vmaf
63,11254,5740.982421833486,77.732248
62,14418,7355.027950772632,81.96954
61,17825,9093.034624949518,84.086457
60,20145,10276.531978659637,85.011077
58,25340,12926.647820264841,86.716348
54,35896,18311.560779645886,88.591493
52,40831,20829.043297128403,89.186442
45,65141,33230.25910259953,90.762298
43,75687,38610.070780283546,91.43589
42,80744,41189.78893446979,91.699145
39,100462,51248.4961846664,92.440758
35,135252,68995.85520862117,93.039279
33,157092,80137.05443492677,93.245616
8,555312,283280.2941739112,95.702242
7,578689,295205.56039704976,95.824829
4,1077030,549423.342614832,96.223673
