crf,filesize,bitrate,vmaf
63,27767,20804.445554445556,88.123272
62,33509,25106.643356643355,90.973294
60,42921,32158.59140859141,92.873945
59,46443,34797.45254745255,93.450253
57,52935,39661.58841158841,94.452663
55,58567,43881.368631368634,94.857336
52,67241,50380.36963036963,95.355364
48,79918,59878.62137862138,95.710211
45,90657,67924.82517482518,95.99519
43,98859,74070.17982017982,96.205989
36,142172,106522.47752247752,96.585508
34,158999,119130.11988011988,96.678155
32,175097,131191.55844155845,96.74596
27,236386,177112.38761238763,96.913639
25,269260,201743.25674325673,96.952081
17,372662,279217.2827172827,97.054046
13,383554,287378.12187812186,97.061938
4,634626,475494.005994006,97.103241
2,842612,631327.6723276724,97.121956
1,857479,642466.7832167832,97.123024
