crf,filesize,bitrate,vmaf
63,14169,37746.253746253744,81.595918
62,17922,47744.255744255745,86.477766
61,21092,56189.144189144194,89.526586
59,25572,68123.87612387612,92.030946
57,29473,78516.15051615052,93.502576
51,40030,106640.02664002663,95.135803
49,43392,115596.4035964036,95.485747
47,46840,124781.88478188479,95.840448
45,51220,136450.21645021645,96.085485
42,57420,152967.03296703298,96.244005
37,72037,191906.7599067599,96.5057
34,82106,218730.60273060275,96.653963
27,111637,297401.2654012654,96.884187
25,125006,333016.317016317,96.98245
21,146606,390558.77455877454,97.026915
12,230256,613402.5974025974,97.176842
10,288116,767541.7915417916,97.224681
5,344848,918675.9906759906,97.260061
4,441787,1176921.744921745,97.309326
2,475990,1268038.628038628,97.311838
