crf,filesize,bitrate,vmaf
63,67130,19391.692644704694,83.734535
62,82990,23973.1352984365,86.823238
60,109575,31652.68466473286,89.713545
59,119256,34449.21343716524,90.480327
58,131762,38061.79362805869,91.280609
57,142228,41085.083591107694,91.912341
56,152666,44100.28525691176,92.428912
54,172836,49926.74795084434,93.166282
53,181219,52348.32637242276,93.443819
48,235761,68103.75167001673,94.541184
47,247200,71408.10996232682,94.732515
45,273609,79036.81860308367,95.150301
44,287290,82988.81841050516,95.29408
43,301970,87229.39710891517,95.435768
42,318696,92060.99924172212,95.592335
40,355093,102574.91905684676,95.855417
39,375546,108483.13132650484,95.962836
37,417906,120719.56958703946,96.181033
35,471499,136200.85938158227,96.311655
32,555071,160342.11571560972,96.495054
31,588923,170120.8670847225,96.55133
29,650042,187776.17563159732,96.638171
27,726187,209772.01112140872,96.730584
26,767962,221839.4617430762,96.771495
23,900677,260176.54634522105,96.898814
21,944415,272811.04437730944,96.94001
17,1065220,307707.7139727742,97.013341
13,1186674,342791.8587436659,97.085993
11,1280268,369828.1477558586,97.140257
6,1983911,573087.9241240687,97.399623
1,2920056,843510.0321365382,97.406386
