crf,filesize,bitrate,vmaf
63,17680,14129.87012987013,90.13547
62,21652,17304.295704295706,92.385692
60,26910,21506.493506493505,93.809192
59,29139,23287.91208791209,94.401959
57,33341,26646.153846153844,95.026576
55,36833,29436.963036963036,95.449403
53,40570,32423.57642357642,95.792683
44,60032,47977.62237762238,96.255288
34,105808,84561.83816183817,96.656413
32,118338,94575.82417582418,96.686325
29,155859,124562.63736263737,96.764888
24,222228,177604.7952047952,96.874039
18,342195,273482.51748251746,96.940467
1,827713,661508.8911088911,96.972903
