crf,filesize,bitrate,vmaf
63,41599,11597.425829983971,80.438384
62,51926,14476.500243942106,83.817335
61,60887,16974.74618404851,86.111335
60,68066,18976.186604093582,87.304961
59,75299,20992.68173686778,88.363112
58,82314,22948.400436772532,89.219563
56,96488,26899.98373719304,90.697953
55,102601,28604.232976326002,91.095468
53,116090,32364.84445786771,91.810626
48,157460,43898.42715424111,93.289411
45,187291,52215.040773180306,94.09154
42,225712,62926.46887995725,94.754471
41,238031,66360.89491903446,94.949593
40,255485,71226.91262226146,95.102527
37,303411,84588.24896034198,95.518051
36,325776,90823.40914899054,95.683869
35,346819,96690.00766675184,95.805442
34,371277,103508.67736914248,95.913598
32,424560,118363.49696814813,96.119111
28,529734,147685.0591269196,96.362468
24,684851,190930.27902330228,96.640123
20,833724,232434.72806263505,96.888991
16,950793,265072.50888646237,97.012842
8,1533784,427605.1390469995,97.446808
7,1762733,491434.05431777524,97.48062
3,2772969,773078.7352182701,97.573596
2,2990411,833699.6027228585,97.577711
