crf,filesize,bitrate,vmaf
63,67593,12371.079302377013,70.851041
62,86015,15742.730551890856,74.896483
61,101173,18516.994455925753,77.8623
59,128912,23593.871777077886,81.99143
58,141147,25833.15920720501,83.235824
57,154250,28231.31067405877,84.453075
55,177622,32508.9261883155,86.304754
54,190704,34903.23417040974,87.139576
53,203527,37250.1391738033,87.928887
52,215570,39454.28617184342,88.437841
49,257886,47199.09098535053,90.084745
47,290891,53239.76786572206,91.110308
45,327122,59870.87721438866,92.001391
44,349389,63946.25222106138,92.377894
43,370254,67765.02886426552,92.714531
42,393781,72071.01295650915,93.054419
41,416209,76175.85467967147,93.368176
40,447344,81874.27839336237,93.784789
39,470242,86065.14096590431,94.008219
38,502214,91916.75500072447,94.289591
37,535024,97921.74237975765,94.519837
35,602304,110235.53545690949,94.954829
34,652040,119338.37155211202,95.148641
30,828225,151584.2935690264,95.803998
25,1092774,200002.867361646,96.061917
20,1375784,251800.2303040471,96.305984
15,1664364,304617.03182313865,96.503245
13,1827935,334554.30066117086,96.594327
10,2173275,397759.49241598096,96.733188
7,2869072,525106.4050453363,96.958678
6,3466548,634458.3050537249,97.055144
